,Unnamed: 0,year,rank,song,artist
5080,5080,2010,82,Break,Three Days Grace
5081,5081,2010,83,Bad Habits,Maxwell
5082,5082,2010,84,On Fire,Lil Wayne
5083,5083,2010,85,Heartbreak Warfare,John Mayer
5084,5084,2010,86,American Saturday Night,Brad Paisley
5085,5085,2010,87,That's How Country Boys Roll,Billy Currington
5086,5086,2010,88,Cryin' For Me (Wayman's Song),Toby Keith
5087,5087,2010,89,Breakeven,The Script
5088,5088,2010,90,1901,Phoenix
5089,5089,2010,91,Halfway Gone,Lifehouse
5090,5090,2010,92,Gettin' You Home,Chris Young
5091,5091,2010,93,Imma Be,The Black Eyed Peas
5092,5092,2010,94,Hey Daddy (Daddy's Home),Usher Featuring Plies
5093,5093,2010,95,(If You're Wondering If I Want You To) I Want You To,Weezer
5094,5094,2010,96,Kings And Queens,Thirty Seconds To Mars
5095,5095,2010,97,I'm Going In,Drake Featuring Lil Wayne & Young Jeezy
5096,5096,2010,98,I Get It In,Omarion Featuring Gucci Mane
5097,5097,2010,99,Drop It Low,Ester Dean Featuring Chris Brown
5098,5098,2010,100,Video Phone,Beyonce Featuring Lady Gaga
5099,5099,2011,1,Firework,Katy Perry
