,Unnamed: 0,year,rank,song,artist
5260,5260,2012,62,Turn Me On,David Guetta Featuring Nicki Minaj
5261,5261,2012,63,Brighter Than The Sun,Colbie Caillat
5262,5262,2012,64,Heartbeat,The Fray
5263,5263,2012,65,Party,Beyonce Featuring Andre 3000
5264,5264,2012,66,When We Stand Together,Nickelback
5265,5265,2012,67,Can't Get Enough,J. Cole Featuring Trey Songz
5266,5266,2012,68,Wish You Were Here,Avril Lavigne
5267,5267,2012,69,Scary Monsters And Nice Sprites,Skrillex
5268,5268,2012,70,You The Boss,Rick Ross Featuring Nicki Minaj
5269,5269,2012,71,Levels,Avicii
5270,5270,2012,72,Blunt Blowin,Lil Wayne
5271,5271,2012,73,Bait A Hook,Justin Moore
5272,5272,2012,74,Mirror,Lil Wayne Featuring Bruno Mars
5273,5273,2012,75,Donald Trump,Mac Miller
5274,5274,2012,76,Better Than I Know Myself,Adam Lambert
5275,5275,2012,77,Alone With You,Jake Owen
5276,5276,2012,78,Rumour Has It,Adele
5277,5277,2012,79,I'm Gonna Love You Through It,Martina McBride
5278,5278,2012,80,Countdown,Beyonce
5279,5279,2012,81,Stupid Hoe,Nicki Minaj
