,Unnamed: 0,year,rank,song,artist
3540,3540,1995,42,Do You See,Warren G
3541,3541,1995,43,Foolin' Around,Changing Faces
3542,3542,1995,44,I Miss You,N2U
3543,3543,1995,45,Bring The Pain,Method Man
3544,3544,1995,46,Wild Night,John Mellencamp With Me'Shell Ndegeocello
3545,3545,1995,47,"Shame (From ""A Low Down Dirty Shame"")",Zhane
3546,3546,1995,48,Blind Man,Aerosmith
3547,3547,1995,49,Fa All Y'all,Da Brat
3548,3548,1995,50,When We Dance,Sting
3549,3549,1995,51,Far Behind,Candlebox
3550,3550,1995,52,Mental Picture,Jon Secada
3551,3551,1995,53,House Of Love,Amy Grant With Vince Gill
3552,3552,1995,54,The Most Beautifullest Thing In This World,Keith Murray
3553,3553,1995,55,"Sympathy For The Devil (""Interview With The Vampire"")",Guns N' Roses
3554,3554,1995,56,"Circle Of Life (From ""The Lion King"")",Elton John
3555,3555,1995,57,Black Coffee,Heavy D & The Boyz
3556,3556,1995,58,Kitty Kitty,69 Boyz
3557,3557,1995,59,Always And Forever,Luther Vandross
3558,3558,1995,60,Pickup Man,Joe Diffie
3559,3559,1995,61,Lucas With The Lid Off,Lucas
