,Unnamed: 0,year,rank,song,artist
3360,3360,1993,62,Steam,Peter Gabriel
3361,3361,1993,63,Homies,Lighter Shade Of Brown
3362,3362,1993,64,I Got A Man,Positive K
3363,3363,1993,65,Don't Walk Away,Jade
3364,3364,1993,66,These Are Days,"10,000 Maniacs"
3365,3365,1993,67,Shamrocks And Shenanigans (Boom Shalock Lock Boom),House Of Pain
3366,3366,1993,68,"Forever Love (From ""Mo' Money"")",Color Me Badd
3367,3367,1993,69,I Will Be Here For You,Michael W. Smith
3368,3368,1993,70,Forever In Love,Kenny G
3369,3369,1993,71,Games,Chuckii Booker
3370,3370,1993,72,I Missed The Bus,Kris Kross
3371,3371,1993,73,Sesame's Treet,Smart E's
3372,3372,1993,74,Sexual,Goddess
3373,3373,1993,75,Symphony Of Destruction,Megadeth
3374,3374,1993,76,Pleasure,The Soup Dragons
3375,3375,1993,77,Yesterdays,Guns N' Roses
3376,3376,1993,78,"It's Alright (From ""South Central"")",Classic Example
3377,3377,1993,79,Wicked,Ice Cube
3378,3378,1993,80,Understand This Groove,Sound Factory
3379,3379,1993,81,No Mistakes,Patty Smyth
