,Unnamed: 0,year,rank,song,artist
1140,1140,1971,41,If You Were Mine,Ray Charles
1141,1141,1971,42,Most Of All,B.J. Thomas
1142,1142,1971,43,Silver Moon,Michael Nesmith & The First National Band
1143,1143,1971,44,Border Song (Holy Moses)/You And Me,Aretha Franklin
1144,1144,1971,45,The Green Grass Starts To Grow,Dionne Warwick
1145,1145,1971,46,Only Love Can Break Your Heart,Neil Young
1146,1146,1971,47,Remember Me,Diana Ross
1147,1147,1971,48,Amazing Grace,Judy Collins
1148,1148,1971,49,Stealer,Free
1149,1149,1971,50,Amos Moses,Jerry Reed
1150,1150,1971,51,Morning,Jim Ed Brown
1151,1151,1971,52,Ruby Tuesday,Melanie
1152,1152,1971,53,"Get Up, Get Into It, Get Involved (Pt. 1)",James Brown
1153,1153,1971,54,Somebody's Watching You,Little Sister
1154,1154,1971,55,Flesh And Blood,Johnny Cash
1155,1155,1971,56,"Precious, Precious",Jackie Moore
1156,1156,1971,57,All I Have,The Moments
1157,1157,1971,58,Watching Scotty Grow,Bobby Goldsboro
1158,1158,1971,59,Mean Mistreater,Grand Funk Railroad
1159,1159,1971,60,I Can't Get Next To You,Al Green
