,Unnamed: 0,year,rank,song,artist
6060,6060,2020,62,My Oh My,Camila Cabello Featuring DaBaby
6061,6061,2020,63,Juicy,Doja Cat & Tyga
6062,6062,2020,64,The Bones,Maren Morris
6063,6063,2020,65,Playing Games,Summer Walker
6064,6064,2020,66,Heat,Chris Brown Featuring Gunna
6065,6065,2020,67,Into The Unknown,Idina Menzel & AURORA
6066,6066,2020,68,VIBEZ,DaBaby
6067,6067,2020,69,Happy Xmas (War Is Over),John Legend
6068,6068,2020,70,Heart On Ice,Rod Wave
6069,6069,2020,71,What If I Never Get Over You,Lady Antebellum
6070,6070,2020,72,Blinding Lights,The Weeknd
6071,6071,2020,73,Ridin' Roads,Dustin Lynch
6072,6072,2020,74,Camelot,NLE Choppa
6073,6073,2020,75,Heartache Medication,Jon Pardi
6074,6074,2020,76,Start Wit Me,Roddy Ricch & Gunna
6075,6075,2020,77,Take What You Want,Post Malone Featuring Ozzy Osbourne & Travis Scott
6076,6076,2020,78,Leave Em Alone,"Layton Greene, Lil Baby, City Girls & PnB Rock"
6077,6077,2020,79,Hate Me,Ellie Goulding & Juice WRLD
6078,6078,2020,80,Kinfolks,Sam Hunt
6079,6079,2020,81,Let Me Know (I Wonder Why Freestyle),Juice WRLD
