,Unnamed: 0,year,rank,song,artist
2320,2320,1983,22,Heart To Heart,Kenny Loggins
2321,2321,1983,23,Missing You,Dan Fogelberg
2322,2322,1983,24,Hand To Hold On To,John Cougar
2323,2323,1983,25,Goody Two Shoes,Adam Ant
2324,2324,1983,26,I Do,The J. Geils Band
2325,2325,1983,27,Love In Store,Fleetwood Mac
2326,2326,1983,28,You Got Lucky,Tom Petty And The Heartbreakers
2327,2327,1983,29,On The Wings Of Love,Jeffrey Osborne
2328,2328,1983,30,Shame On The Moon,Bob Seger & The Silver Bullet Band
2329,2329,1983,31,"Let's Go Dancin' (ooh La, La, La)",Kool & The Gang
2330,2330,1983,32,Everybody Wants You,Billy Squier
2331,2331,1983,33,A Penny For Your Thoughts,Tavares
2332,2332,1983,34,What About Me,Moving Pictures
2333,2333,1983,35,Shock The Monkey,Peter Gabriel
2334,2334,1983,36,Heart Of The Night,Juice Newton
2335,2335,1983,37,Allentown,Billy Joel
2336,2336,1983,38,Does It Make You Remember,Kim Carnes
2337,2337,1983,39,Your Love Is Driving Me Crazy,Sammy Hagar
2338,2338,1983,40,Two Less Lonely People In The World,Air Supply
2339,2339,1983,41,Muscles,Diana Ross
