,Unnamed: 0,year,rank,song,artist
3500,3500,1995,2,Creep,TLC
3501,3501,1995,3,"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze
3502,3502,1995,4,Another Night,Real McCoy
3503,3503,1995,5,Always,Bon Jovi
3504,3504,1995,6,I Wanna Be Down,Brandy
3505,3505,1995,7,Before I Let You Go,BLACKstreet
3506,3506,1995,8,Tootsee Roll,69 Boyz
3507,3507,1995,9,I'll Make Love To You,Boyz II Men
3508,3508,1995,10,You Want This/70's Love Groove,Janet Jackson
3509,3509,1995,11,I'm The Only One,Melissa Etheridge
3510,3510,1995,12,Take A Bow,Madonna
3511,3511,1995,13,Sukiyaki,4PM
3512,3512,1995,14,Short Dick Man,20 Fingers Featuring Gillette
3513,3513,1995,15,Secret,Madonna
3514,3514,1995,16,You Gotta Be,Des'ree
3515,3515,1995,17,All I Wanna Do,Sheryl Crow
3516,3516,1995,18,Practice What You Preach,Barry White
3517,3517,1995,19,Constantly,Immature
3518,3518,1995,20,"Turn The Beat Around (From ""The Specialist"")",Gloria Estefan
3519,3519,1995,21,The Rhythm Of The Night,Corona
