,Unnamed: 0,year,rank,song,artist
4220,4220,2002,22,Caramel,City High Featuring Eve
4221,4221,2002,23,Only Time,Enya
4222,4222,2002,24,Where The Stars And Stripes And The Eagle Fly,Aaron Tippin
4223,4223,2002,25,#1,Nelly
4224,4224,2002,26,I'm Real,Jennifer Lopez Featuring Ja Rule
4225,4225,2002,27,7 Days,Craig David
4226,4226,2002,28,Roll Out (My Business),Ludacris
4227,4227,2002,29,Fallin',Alicia Keys
4228,4228,2002,30,Break Ya Neck,Busta Rhymes
4229,4229,2002,31,Son Of A Gun,"Janet Featuring Missy Elliott, P. Diddy & Carly Simon"
4230,4230,2002,32,Emotion,Destiny's Child
4231,4231,2002,33,It's Been Awhile,Staind
4232,4232,2002,34,Standing Still,Jewel
4233,4233,2002,35,"Lights, Camera, Action!",Mr. Cheeks
4234,4234,2002,36,Dig In,Lenny Kravitz
4235,4235,2002,37,Hanging By A Moment,Lifehouse
4236,4236,2002,38,Where Were You (When The World Stopped Turning),Alan Jackson
4237,4237,2002,39,The Whole World,OutKast Featuring Killer Mike
4238,4238,2002,40,Bouncin' Back (Bumpin' Me Against The Wall),Mystikal
4239,4239,2002,41,Alive,P.O.D.
