,Unnamed: 0,year,rank,song,artist
1460,1460,1974,61,Showdown,Electric Light Orchestra
1461,1461,1974,62,A Fool Such As I,Bob Dylan
1462,1462,1974,63,I Wanna Know Your Name,The Intruders
1463,1463,1974,64,I Like To Live The Love,B.B. King
1464,1464,1974,65,Americans,Byron MacGregor
1465,1465,1974,66,Let Me Try Again (Laisse Moi Le Temps),Frank Sinatra
1466,1466,1974,67,Hangin' Around,Edgar Winter Group
1467,1467,1974,68,Stoned To The Bone - Part 1,James Brown
1468,1468,1974,69,Last Kiss,Wednesday
1469,1469,1974,70,Last Time I Saw Him,Diana Ross
1470,1470,1974,71,It Doesn't Have To Be That Way,Jim Croce
1471,1471,1974,72,"Please, Daddy",John Denver
1472,1472,1974,73,Smarty Pants,First Choice
1473,1473,1974,74,Teenage Lament '74,Alice Cooper
1474,1474,1974,75,Can This Be Real,Natural Four
1475,1475,1974,76,Boogie Down,Eddie Kendricks
1476,1476,1974,77,I Shall Sing,Garfunkel
1477,1477,1974,78,Ain't Got No Home,The Band
1478,1478,1974,79,Blue Collar,Bachman-Turner Overdrive
1479,1479,1974,80,Abra-Ca-Dabra,The De Franco Family
