,Unnamed: 0,year,rank,song,artist
4140,4140,2001,42,The Christmas Shoes,NewSong
4141,4141,2001,43,My Everything,98 Degrees
4142,4142,2001,44,Without You,Dixie Chicks
4143,4143,2001,45,I Lost It,Kenny Chesney
4144,4144,2001,46,Born To Fly,Sara Evans
4145,4145,2001,47,Project Chick,Cash Money Millionaires
4146,4146,2001,48,You're A God,Vertical Horizon
4147,4147,2001,49,Best Of Intentions,Travis Tritt
4148,4148,2001,50,Promise,Jagged Edge
4149,4149,2001,51,One Woman Man,Dave Hollister
4150,4150,2001,52,Put It On Me,Ja Rule Featuring Lil' Mo & Vita
4151,4151,2001,53,Emotional,Carl Thomas
4152,4152,2001,54,She Bangs,Ricky Martin
4153,4153,2001,55,We Danced,Brad Paisley
4154,4154,2001,56,Tell Her,Lonestar
4155,4155,2001,57,Angel,Shaggy Featuring Rayvon
4156,4156,2001,58,The Itch,Vitamin C
4157,4157,2001,59,Loser,3 Doors Down
4158,4158,2001,60,It's Over Now,112
4159,4159,2001,61,911,Wyclef Jean Featuring Mary J. Blige
