,Unnamed: 0,year,rank,song,artist
4660,4660,2006,62,Perfect Situation,Weezer
4661,4661,2006,63,Soul Meets Body,Death Cab For Cutie
4662,4662,2006,64,Shake,Ying Yang Twins Featuring Pitbull
4663,4663,2006,65,When I Get Where I'm Going,Brad Paisley Featuring Dolly Parton
4664,4664,2006,66,Who You'd Be Today,Kenny Chesney
4665,4665,2006,67,Touch It,Busta Rhymes
4666,4666,2006,68,Fresh Azimiz,Bow Wow Featuring J-Kwon & Jermaine Dupri
4667,4667,2006,69,Rodeo,Juvenile
4668,4668,2006,70,Bat Country,Avenged Sevenfold
4669,4669,2006,71,Yo (Excuse Me Miss),Chris Brown
4670,4670,2006,72,Rompe,Daddy Yankee
4671,4671,2006,73,I'm N Luv (Wit A Stripper),T-Pain Featuring Mike Jones
4672,4672,2006,74,Twisted Transistor,Korn
4673,4673,2006,75,Boyfriend,Ashlee Simpson
4674,4674,2006,76,Have A Nice Day,Bon Jovi
4675,4675,2006,77,Gotta Go,Trey Songz
4676,4676,2006,78,DOA,Foo Fighters
4677,4677,2006,79,Miss Me Baby,Chris Cagle
4678,4678,2006,80,Don't Bother,Shakira
4679,4679,2006,81,Better Life,Keith Urban
