,Unnamed: 0,year,rank,song,artist
5720,5720,2017,22,The Greatest,Sia Featuring Kendrick Lamar
5721,5721,2017,23,Hallelujah,Pentatonix
5722,5722,2017,24,All Time Low,Jon Bellion
5723,5723,2017,25,I Feel It Coming,The Weeknd Featuring Daft Punk
5724,5724,2017,26,Treat You Better,Shawn Mendes
5725,5725,2017,27,Rockin' Around The Christmas Tree,Brenda Lee
5726,5726,2017,28,Mercy,Shawn Mendes
5727,5727,2017,29,Jingle Bell Rock,Bobby Helms
5728,5728,2017,30,In The Name Of Love,Martin Garrix & Bebe Rexha
5729,5729,2017,31,I Hate U I Love U,gnash Featuring Olivia O'Brien
5730,5730,2017,32,Can't Stop The Feeling!,Justin Timberlake
5731,5731,2017,33,Blue Ain't Your Color,Keith Urban
5732,5732,2017,34,Don't Let Me Down,The Chainsmokers Featuring Daya
5733,5733,2017,35,Deja Vu,J. Cole
5734,5734,2017,36,Cheap Thrills,Sia Featuring Sean Paul
5735,5735,2017,37,This Town,Niall Horan
5736,5736,2017,38,Cold Water,Major Lazer Featuring Justin Bieber & MO
5737,5737,2017,39,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks
5738,5738,2017,40,Love Me Now,John Legend
5739,5739,2017,41,Both,Gucci Mane Featuring Drake
