,Unnamed: 0,year,rank,song,artist
3080,3080,1990,82,Lullaby,The Cure
3081,3081,1990,83,Hide Your Heart,KISS
3082,3082,1990,84,Too Hot,Loverboy
3083,3083,1990,85,No Myth,Michael Penn
3084,3084,1990,86,Black Velvet,Alannah Myles
3085,3085,1990,87,Gimme Your Good Lovin',Diving For Pearls
3086,3086,1990,88,French Kiss,Lil Louis
3087,3087,1990,89,Right And Hype,Abstrac'
3088,3088,1990,90,I Don't Know,Michael Morales
3089,3089,1990,91,Girl I Am Searching For You,Stevie B
3090,3090,1990,92,Miss You Much,Janet Jackson
3091,3091,1990,93,I Didn't Mean To Stay All Night,Starship
3092,3092,1990,94,Foolish Heart,Sharon Bryant
3093,3093,1990,95,Talk To Myself,Christopher Williams
3094,3094,1990,96,Heat Of The Moment,After 7
3095,3095,1990,97,Cover Girl,New Kids On The Block
3096,3096,1990,98,500 Miles,Hooters
3097,3097,1990,99,Back To The Bullet,Saraya
3098,3098,1990,100,Owwww!,Chunky A
3099,3099,1991,1,Justify My Love,Madonna
