,Unnamed: 0,year,rank,song,artist
3340,3340,1993,42,Free Your Mind,En Vogue
3341,3341,1993,43,Keep The Faith,Bon Jovi
3342,3342,1993,44,"Love Shoulda Brought You Home (From ""Boomerang"")",Toni Braxton
3343,3343,1993,45,People Everyday,Arrested Development
3344,3344,1993,46,Baby-Baby-Baby,TLC
3345,3345,1993,47,It's Gonna Be A Lovely Day,The S.O.U.L. S.Y.S.T.E.M.
3346,3346,1993,48,I Love You Period,Dan Baird
3347,3347,1993,49,No Ordinary Love,Sade
3348,3348,1993,50,Love Can Move Mountains,Celine Dion
3349,3349,1993,51,Ditty,Paperboy
3350,3350,1993,52,Someone To Hold,Trey Lorenz
3351,3351,1993,53,Quality Time,Hi-Five
3352,3352,1993,54,Heal The World,Michael Jackson
3353,3353,1993,55,Have You Ever Needed Someone So Bad,Def Leppard
3354,3354,1993,56,Everything's Gonna Be Alright,Father M.C.
3355,3355,1993,57,Erotica,Madonna
3356,3356,1993,58,Baby I'm For Real/Natural High,After 7
3357,3357,1993,59,Stand Up (Kick Love Into Motion),Def Leppard
3358,3358,1993,60,Reminisce,Mary J. Blige
3359,3359,1993,61,I Don't Care,Shakespear's Sister
