,Unnamed: 0,year,rank,song,artist
3440,3440,1994,42,Real Muthaphuckkin G's,Eazy-E
3441,3441,1994,43,Let It Snow,Boyz II Men Featuring Brian McKnight
3442,3442,1994,44,Wild World,Mr. Big
3443,3443,1994,45,Higher Ground,UB40
3444,3444,1994,46,Understanding,Xscape
3445,3445,1994,47,Slow And Easy,Zapp & Roger
3446,3446,1994,48,If,Janet Jackson
3447,3447,1994,49,No Rain,Blind Melon
3448,3448,1994,50,Both Sides Of The Story,Phil Collins
3449,3449,1994,51,Cantaloop (Flip Fantasia),US3
3450,3450,1994,52,"Two Steps Behind (From ""Last Action Hero"")",Def Leppard
3451,3451,1994,53,Award Tour,A Tribe Called Quest
3452,3452,1994,54,Miss You In A Heartbeat,Def Leppard
3453,3453,1994,55,Goody Goody,Lisette Melendez
3454,3454,1994,56,True Love,Elton John & Kiki Dee
3455,3455,1994,57,God Blessed Texas,Little Texas
3456,3456,1994,58,I'll Be Loving You,Collage
3457,3457,1994,59,Come Inside,Intro
3458,3458,1994,60,"Soul To Squeeze (From ""Coneheads"")",Red Hot Chili Peppers
3459,3459,1994,61,"Stay (Faraway, So Close!)",U2
