,Unnamed: 0,year,rank,song,artist
6080,6080,2020,82,Remember You Young,Thomas Rhett
6081,6081,2020,83,Death,Trippie Redd Featuring DaBaby
6082,6082,2020,84,223's,YNW Melly & 9lokknine
6083,6083,2020,85,Slide,H.E.R. Featuring YG
6084,6084,2020,86,RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin
6085,6085,2020,87,Watermelon Sugar,Harry Styles
6086,6086,2020,88,Homesick,Kane Brown
6087,6087,2020,89,Slow Dancing In The Dark,Joji
6088,6088,2020,90,Easy,DaniLeigh Featuring Chris Brown
6089,6089,2020,91,Vete,Bad Bunny
6090,6090,2020,92,Baby Sitter,DaBaby Featuring Offset
6091,6091,2020,93,Nice To Meet Ya,Niall Horan
6092,6092,2020,94,Yellow Hearts,Ant Saunders
6093,6093,2020,95,Tip Toe,Roddy Ricch Featuring A Boogie Wit da Hoodie
6094,6094,2020,96,Candy,Doja Cat
6095,6095,2020,97,BEST ON EARTH,Russ & BIA
6096,6096,2020,98,Tusa,Karol G & Nicki Minaj
6097,6097,2020,99,Enemies,Post Malone Featuring DaBaby
6098,6098,2020,100,South Of The Border,Ed Sheeran Featuring Camila Cabello & Cardi B
6099,6099,2021,1,All I Want For Christmas Is You,Mariah Carey
